Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
100,208.7916,9.653136,221.14778,191.45578,93.2,204.10371,19.017971,232.27364,154.56685,92.77272727272727,205712,423.6341516971588,-0.029298654,0.2018581,9.932523
101,206.39473,10.026937,218.68353,193.86934,93.0,201.26271,27.237434,222.64424,82.189514,91.72727272727273,207730,427.79041385650635,0.0022086492,0.24823508,9.932523
102,199.66934,30.815409,227.19977,142.83492,91.4,198.3373,22.611303,235.59041,131.99863,90.95454545454545,209731,431.9428024291992,0.0025106925,0.21495701,9.932523
103,205.54044,8.904748,218.88803,192.07272,93.0,203.34277,25.231743,240.12357,126.93734,92.81818181818181,211773,436.1565501689911,-0.06040636,0.23793954,9.932523
104,211.04651,9.602768,226.82622,199.55623,94.2,207.0355,26.212343,234.16183,106.28771,94.95454545454545,213862,440.4695816040039,0.028309107,0.24846463,9.932523
105,196.48326,25.284288,227.75119,156.37207,91.0,204.93011,14.636117,233.62228,162.1914,94.0,215930,444.6935739517212,0.013441289,0.15211065,9.932523
106,211.1602,10.46033,228.52637,195.91086,95.8,209.46498,11.48198,232.15411,187.43962,94.5909090909091,218011,448.925142288208,-0.0040046587,0.13346864,9.932523
107,191.06425,50.385365,231.82455,92.52502,90.0,200.97711,22.962929,231.10985,123.12508,92.45454545454545,220045,453.11677169799805,-0.0363991,0.20655859,9.932523
108,229.7619,14.918332,254.10876,213.85233,107.5,201.98409,34.799755,233.15518,75.15943,93.27272727272727,222097,457.31213784217834,-0.016446922,0.28169534,9.932523
109,186.81711,40.772186,216.11072,105.979126,88.6,210.6526,10.109095,231.40205,192.42148,96.0952380952381,224115,461.49069380760193,0.00409238,0.12309105,9.932523
110,219.34933,27.806915,259.2539,180.94797,107.75,187.78065,39.45039,223.9853,40.262955,87.8695652173913,226136,465.62919425964355,0.019500444,0.3674269,9.932523
